code_id,code_name,article_num,label,text
H682684,CODIGO CIVIL,1006,1,"Artículo 1006.- Al entrar en posesión, el usufructuario hará inventario y tasación de los bienes muebles, salvo que haya sido expresamente eximido de esa obligación por el propietario que no tenga heredero forzoso. El inventario y la tasación serán judiciales cuando se trata del usufructo legal y del testamentario. Obligación del usufructuario de prestar garantía"
H682684,CODIGO CIVIL,457,1,"Artículo 457.- El menor capaz de discernimiento puede ser autorizado por sus padres para dedicarse a un trabajo, ocupación, industria u oficio. En este caso, puede practicar los actos que requiera el ejercicio regular de tal actividad, administrar los bienes que se le hubiese dejado con dicho objeto o que adquiera como producto de aquella actividad, usufructuarlos o disponer de ellos. La autorización puede ser revocada por razones justificadas."
H682684,CODIGO CIVIL,585,1,"Artículo 585.- Puede ser declarado incapaz por mala gestión el que por esta causa ha perdido más de la mitad de sus bienes, teniendo cónyuge o herederos forzosos."
H682684,CODIGO CIVIL,1131,1,"Artículo 1131.- Las reglas de este título son aplicables a todos los casos en que la ley reconozca el derecho de retención, sin perjuicio de los preceptos especiales. LIBRO VI LAS OBLIGACIONES SECCION PRIMERA LAS OBLIGACIONES Y SUS MODALIDADES JURISPRUDENCIA DE LA CORTE SUPREMA DE JUSTICIA TITULO  I Obligaciones de Dar Obligación de dar bien cierto"
H682700,CODIGO PENAL MILITAR POLICIAL,122,1,"Artículo 122.- Abandono de comando El militar o el policía que como comandante o jefe de una unidad militar o policial, nave o aeronave, abandona, delega o deja el mando o hace entrega indebida del mismo, de manera injustificada, o deja de emprender o cumplir una misión, será sancionado con pena privativa de libertad no menor de dos ni mayor de diez años."
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,45,0,"Artículo 45.- Funciones específicas.- Son funciones de la Defensoría: a) Conocer la situación de los niños y adolescentes que se encuentran en instituciones públicas o privadas; b) Intervenir cuando se encuentren amenazados o vulnerados sus derechos para hacer prevalecer el principio del interés superior; c) Promover el fortalecimiento de los lazos familiares. Para ello puede efectuar conciliaciones extrajudiciales entre cónyuges, padres y familiares, sobre alimentos, tenencia y régimen de visitas, siempre que no existan procesos judiciales sobre estas materias; d) Conocer de la colocación familiar;"
H682684,CODIGO CIVIL,247,0,"Artículo 247.- El menor que se casa sin el asentimiento a que se refieren los artículos 244 y 245 no goza de la posesión, administración, usufructo ni de la facultad de gravamen o disposición de sus bienes, hasta que alcance la mayoría. El funcionario del registro del estado civil ante quien se celebró el casamiento sufrirá una multa no menor a diez sueldos mínimos vitales mensuales del lugar que corresponda, sin perjuicio de la responsabilidad penal a que haya lugar."
H682684,CODIGO CIVIL,1916,0,"Artículo 1916.- El nombramiento de árbitros de derecho debe recaer en abogados. Pueden ser designados amigables componedores las personas naturales, nacionales o extranjeras, mayores de veinticinco años de edad, que se encuentren en el pleno ejercicio de los derechos civiles."
H682686,CODIGO DE COMERCIO,382,0,"Artículo 382.- Bienes exceptuados Quedarán exceptuados de esta regla, los títulos o documentos mercantiles, los del Estado o particulares, acciones y obligaciones de compañías, piedras y metales preciosos, amonedados o en pasta, y objetos artísticos; a no ser que expresamente se pactare lo contrario, determinando en la póliza el valor y circunstancias de dichos objetos ."
H682692,CODIGO PENAL,46-B,1,"Artículo 46-B.- Reincidencia (.) Si la reincidencia se produce por los delitos previstos en los artículos 107, 108, 108-A, 121-A, 121-B, 152, 153, 153-A, 173, 173-A, 186, 189, 200, 297, 319, 320, 321, 325, 326, 327, 328, 329, 330, 331, 332 y 346 del Código Penal, el juez aumenta la pena en no menos de dos tercios por encima del máximo legal fijado para el tipo penal hasta cadena perpetua, sin que sean aplicables los beneficios penitenciarios de semilibertad y liberación condicional. (.)'”. DEBE DECIR: '"
H682686,CODIGO DE COMERCIO,181,0,"Artículo 181.- Los acreedores de un socio no tendrán, respecto a la compañía ni aún en el caso de quiebra del mismo, otro derecho que el de embargar y percibir lo que por beneficios o liquidación pudiera corresponder al socio deudor. Lo dispuesto al final del párrafo anterior no será aplicable a las compañías constituidas por acciones, sino cuando éstas fueren nominativas, o cuando constare ciertamente su legítimo dueño, si fueren al portador."
H682700,CODIGO PENAL MILITAR POLICIAL,153,1,Artículo 153.- Separación de la función de investigar y de juzgar Los fiscales no podrán realizar actos propiamente jurisdiccionales y los jueces no podrán realizar actos de investigación o que impliquen el impulso de la persecución penal.
H682693,CODIGO DE PROCEDIMIENTOS PENALES,14,1,"Artículo 14.- Los Tribunales Correccionales juzgarán los delitos y resolverán los artículos e incidentes que se promuevan en el curso de la instrucción que sean de su competencia, y conocerán en apelación de las resoluciones dictadas por los Jueces Instructores. Corresponde asimismo a dichos Tribunales conocer de los delitos a que se refiere el inciso octavo del artículo 141 de la Ley Orgánica del Poder Judicial, para cuyo efecto designarán de su seno un Vocal Instructor y completarán su número con arreglo a ley. """
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,98,1,Artículo 98.- Derechos y deberes del tutor.- Son derechos y deberes del tutor los prescritos en el presente Código y en la legislación vigente.
H682693,CODIGO DE PROCEDIMIENTOS PENALES,134,1,"Artículo 134.- El defensor prestará juramento o promesa de honor, a su elección, de guardar absoluta reserva sobre la declaración instructiva y los incidentes de la instrucción que le sean comunicados conforme a este Código. En caso de incomunicación, deberá prometer o jurar no llevar mensaje de ninguna especie entre el inculpado o cualquier otra persona, aunque sea de su familia. El secreto a que está obligado, dura solamente hasta que termine la instrucción. Igualmente, se tomará juramento o promesa de honor al intérprete de que desempeñará fielmente el cargo y que guardará el secreto de la instructiva."
H682684,CODIGO CIVIL,1010,1,"Artículo 1010.- El usufructuario debe pagar los tributos, las rentas vitalicias y las pensiones de alimentos que graven los bienes. Derecho de subrogación del usufructuario"
H682686,CODIGO DE COMERCIO,316,0,"Artículo 316.- Derecho de preferencia El prestador tendrá sobre los efectos o valores pignorados, el derecho de cobrar su crédito con preferencia a los demás acreedores, quienes no podrán retirarlos de su poder, a no ser que satisfagan el crédito constituido sobre ellos ."
H682686,CODIGO DE COMERCIO,323,0,"Artículo 323.- En las compras de géneros que no se tengan a la vista ni puedan clasificarse por una calidad determinada y conocida en el comercio, se entenderá que el comprador se reserva la facultad de examinarlas y de rescindir libremente el contrato si los géneros no le convinieren. También tendrá el comprador el derecho de rescisión si por pacto expreso se hubiere reservado ensayar el género contratado."
H682686,CODIGO DE COMERCIO,431,0,"Artículo 431.- El afianzamiento mercantil deberá constar por escrito, sin lo cual no tendrá valor ni efecto."
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,92,1,"Artículo 92.- Definición.- Se considera alimentos lo necesario para el sustento, habitación, vestido, educación, instrucción y capacitación para el trabajo, asistencia médica y recreación del niño o del adolescente. También los gastos del embarazo de la madre desde la concepción hasta la etapa de postparto."
H682685,(TUO) CODIGO PROCESAL CIVIL,143,1,"Artículo 143.- Pueden ser impugnados los acuerdos de la junta general cuyo contenido sea contrario a esta ley, se opongan al estatuto, o lesionen, en beneficio de uno o varios accionistas, los intereses de la sociedad. Es Juez competente el del domicilio de la sociedad. La sentencia que declare fundada la demanda, producirá efectos frente a todos los accionistas, pero no afectará a los terceros de buena fe. El Juez dispondrá la extinción del proceso si el acuerdo materia de impugnación fuese revocado o sustituido por otro adoptado conforme a ley o al estatuto."" Artículo 148: El segundo párrafo queda modificado de la siguiente manera: ""La solicitud de suspensión se tramita como medida cautelar. El Juez puede disponer que el impugnante preste contracautela para el resarcimiento de los daños que cause la suspensión."" """
H682686,CODIGO DE COMERCIO,301,0,"Artículo 301.- Cuando los depósitos sean de numerario, con especificación de las monedas que los constituyan, o cuando se entreguen sellados o cerrados, los aumentos o bajas que su valor experimente serán de cuenta del depositante. Los riesgos de dichos depósitos correrán a cargo del depositario, siendo de cuenta del mismo los daños que sufrieren a no probar que ocurrieron por fuerza mayor o caso fortuito insuperable. Cuando los depósitos de numerario se constituyeren sin especificación de moneda o  sin cerrar o sellar, el depositario responderá de su conservación y riesgos, en los términos establecidos por el párrafo seguido del artículo 300."
H682685,(TUO) CODIGO PROCESAL CIVIL,36,1,"Artículo 36.- Efectos de la incompetencia Al declarar su incompetencia, el Juez declarará asimismo la nulidad de lo actuado y la conclusión del proceso, con excepción de lo dispuesto en el inciso 6) del artículo 451."""
H682686,CODIGO DE COMERCIO,307,0,"Artículo 307.- Consistiendo el préstamo en moneda legal o corriente, pagará el deudor devolviendo en moneda legal y corriente una cantidad igual a la recibida; salvo si se hubiere pactado la especie de moneda en que haya de hacerse el pago, en cuyo caso la alteración que experimentare su valor, será en daño o beneficio del prestador. En los préstamos de títulos o valores pagará el deudor devolviendo otros tantos de la misma clase e idénticas condiciones, o sus equivalentes si aquellos se hubiesen extinguido, salvo pacto en contrario. Si los préstamos fueren en especie, deberá el deudor devolver, a no mediar pacto en distinto sentido, igual cantidad en la misma especie y calidad, o su equivalente en metálico si se hubiere extinguido la especie debida."
H682685,(TUO) CODIGO PROCESAL CIVIL,2042,1,"Artículo 2042.- Las resoluciones a que se refiere el Artículo 2041 se inscriben en el registro correspondiente del último domicilio del causante y, además, en el lugar de ubicación de los bienes muebles e inmuebles, en su caso."""
H682686,CODIGO DE COMERCIO,430,0,"Artículo 430.- Será reputado mercantil todo afianzamiento que tuviere por objeto asegurar el cumplimiento de un contrato mercantil, aún cuando el fiador no sea comerciante."
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,246,0,"Artículo 246.- Informes En la resolución de inicio de la investigación tutelar el MIMDES dispondrá las siguientes diligencias: a) Declaración del niño o adolescente, o la descripción de sus características físicas, así como la toma de huellas palmares y plantares; b) Examen psicosomático para determinar su edad, su estado de salud y desarrollo psicológico. Éste será realizado por la oficina médico-legal especializada y sus resultados se comunican en el plazo de dos (2) días; de no existir unidad de medicina legal se dispondrá la práctica de dicha pericia en los establecimientos del Ministerio de Salud, por un profesional médico; c) Pericia Pelmatoscópica para establecer la identidad del niño o adolescente. Conocida ésta, se adjuntará la partida de nacimiento y la copia del examen psicosomático, y deberá emitirse la pericia en el término de dos (2) días. Si se trata de un niño o adolescente de quien se desconoce su identidad, la pericia se emitirá en el término de diez (10) días calendario, para lo cual deberá adjuntarse al oficio copia del examen psicosomático; d) Informe del equipo multidisciplinario o el que haga sus veces, para establecer los factores que han determinado la situación del niño o adolescente; e) Los informes técnicos multidisciplinarios, realizados por profesionales de las instituciones que alberguen a los tutelados; además de los que se remitirán en forma periódica cada tres (3) meses; f) Informe de la División de Personas Desaparecidas, el que se solicitará exponiendo en forma detallada las circunstancias en que se encontró al tutelado, a fin de que indique si existe denuncia por la desaparición o secuestro del niño o adolescente. El MIMDES adjuntará a su solicitud, copia de la partida de nacimiento o, en su defecto, copia del examen de edad aproximada o de la pericia pelmatoscópica. El informe se emitirá en el término de tres (3) días."""
H682685,(TUO) CODIGO PROCESAL CIVIL,219,1,"Artículo  219.- Cuando se trate de parte que domicilie en el extranjero o fuera de la competencia territorial del Juzgado, el interrogatorio debe efectuarse por medio de exhorto. Exención de respuestas.-"
H682684,CODIGO CIVIL,416,0,"Artículo 416.- Es de aplicación al caso a que se refiere el artículo 415, lo dispuesto en el artículo 403."
H682700,CODIGO PENAL MILITAR POLICIAL,215,1,"Artículo 215.- Renuncia y abandono El defensor podrá renunciar al ejercicio de la defensa; en este caso, se fijará un plazo para que el imputado elija otro. Si no lo hace, será reemplazado por un defensor de oficio. El renunciante no podrá abandonar la defensa mientras no intervenga su reemplazante. Si el defensor, sin causa justificada, abandona la defensa o deja al imputado sin asistencia técnica, se nombrará uno de oficio. La resolución se comunicará al imputado, instruyéndole sobre su derecho a elegir otro defensor. Cuando el abandono ocurra antes o durante el juicio, se podrá aplazar su comienzo o suspender la audiencia ya iniciada, por un plazo no mayor de tres días, si así lo solicita el nuevo defensor."
H682684,CODIGO CIVIL,1852,1,Artículo 1852.- El depositario sólo puede retener el bien hasta que se le pague lo que se le debe por razón del contrato. Depósitos regulados por leyes especiales
H682683,CÓDIGO PROCESAL CONSTITUCIONAL,16,1,"Artículo 16.- Extinción de la medida cautelar La medida cautelar se extingue de pleno derecho cuando la resolución que concluye el proceso ha adquirido la autoridad de cosa juzgada. Si la resolución final constituye una sentencia estimatoria, se conservan los efectos de la medida cautelar, produciéndose una conversión de pleno derecho de la misma en medida ejecutiva. Los efectos de esta medida permanecen hasta el momento de la satisfacción del derecho reconocido al demandante, o hasta que el juez expida una resolución modificatoria o extintiva durante la fase de ejecución. Si la resolución última no reconoce el derecho reclamado por el demandante, se procede a la liquidación de costas y costos del procedimiento cautelar. El sujeto afectado por la medida cautelar puede promover la declaración de responsabilidad. De verificarse la misma, en modo adicional a la condena de costas y costos, se procederá a la liquidación y ejecución de los daños y, si el juzgador lo considera necesario, a la imposición de una multa no mayor de diez Unidades de Referencia Procesal. La resolución que fija las costas y costos es apelable sin efecto suspensivo; la que establece la reparación indemnizatoria y la multa lo es con efecto suspensivo. En lo que respecta al pago de costas y costos se estará a lo dispuesto por el artículo 56."
H682693,CODIGO DE PROCEDIMIENTOS PENALES,199,0,"Artículo 199.- Expedido el dictamen del Fiscal, el Juez elevará los autos a la Sala Superior Penal con su informe sobre los mismos puntos indicados en el artículo anterior y la situación jurídica de cada uno de los procesados. """
H682693,CODIGO DE PROCEDIMIENTOS PENALES,294,1,"Artículo 294.- El recurso de nulidad se interpone ante el Tribunal Correccional, el que lo admitirá o denegará de plano, según se halle comprendido o no en el Artículo 292 de éste Código."
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,47,1,"Artículo 47.- Régimen laboral.- La organización y funcionamiento de la Defensoría, así como el régimen laboral de los defensores, estarán sujetos a lo dispuesto por el sector público o privado que rija en la institución en que preste el servicio."
H682686,CODIGO DE COMERCIO,405,0,"Artículo 405.- Mérito ejecutivo del dictamen pericial La decisión de los peritos será título ejecutivo contra el asegurado; sin otro requisito, si fuere dada ante notario, y, previo reconocimiento judicial de las firmas y verdad del documento en caso contrario."
H682684,CODIGO CIVIL,397,1,Artículo 397.- El hijo extramatrimonial reconocido por uno de los cónyuges no puede vivir en la casa conyugal sin el asentimiento del otro. Efectos del reconocimiento del hijo mayor de edad
H682686,CODIGO DE COMERCIO,312,0,"Artículo 312.- Los intereses vencidos y no pagados no devengarán intereses. Los contratantes podrán, sin embargo, capitalizar los intereses líquidos y no satisfechos, que, como aumento de capital, devengarán nuevos réditos."
H682686,CODIGO DE COMERCIO,958,0,"Artículo 958.- Las acciones que asisten al socio contra la sociedad, o viceversa, prescribirán por tres años contados, según los casos, desde la separación del socio, su exclusión o la disolución de la sociedad. Será necesario para que este plazo corra, inscribir el registro mercantil la separación del socio, su exclusión o la disolución de la sociedad. Prescribirá, así mismo, por cinco años, contados desde el día señalado para comenzar su cobro, el derecho a percibir los dividendos o pagos que se acuerden por razón de utilidades o capital sobre la parte o acciones que a cada socio corresponda en el haber social."
H682684,CODIGO CIVIL,1807,1,Artículo 1807.- Se presume que el mandato es con representación. Extinción por revocación o renuncia de poder
H682685,(TUO) CODIGO PROCESAL CIVIL,221,1,"Artículo  221.- Las afirmaciones contenidas en actuaciones judiciales o escritos de las partes, se tienen como declaración de éstas, aunque el proceso sea declarado nulo, siempre que la razón del vicio no las afecte de manera directa. Capítulo IV Declaración de testigos Testigos aptos.-"
H682693,CODIGO DE PROCEDIMIENTOS PENALES,260,1,"Artículo 260.- Examen de la parte civil Cuando se haya declarado obligatoria la concurrencia de la parte civil, ésta será examinada después del acusado y antes de los testigos. No obstante, cuando la parte civil haya concurrido voluntariamente, el Fiscal o el acusado puede pedir que se le examine o, excepcionalmente, la Sala ordenarlo de oficio. En este caso, el interrogatorio se realizará antes de la acusación. """
H682693,CODIGO DE PROCEDIMIENTOS PENALES,5,1,"Artículo 5.- Contra la Acción Penal pueden deducirse las Excepciones de Naturaleza de Juicio, Naturaleza de Acción, Cosa Juzgada, Amnistía y Prescripción. La de Naturaleza de Juicio es deducible cuando se ha dado a la denuncia una sustanciación distinta a la que le corresponde en el proceso penal. La de Naturaleza de Acción, cuando el hecho denunciado no constituye delito o no es justiciable penalmente. La Excepción de Cosa Juzgada, cuando el hecho denunciado ha sido objeto de una resolución firme, nacional o extranjera, en el proceso penal seguido contra la misma persona. La Excepción de Amnistía procede en razón de Ley que se refiera al delito objeto del proceso. La Excepción de Prescripción podrá deducirse cuando por el transcurso del tiempo, conforme a los plazos señalados por el Código Penal, se extingue la Acción o la Pena. Las excepciones pueden deducirse en cualquier estado del proceso y pueden ser resueltas de oficio por el Juez. Si se declara fundada la excepción de naturaleza de juicio, se regularizará el procedimiento de acuerdo al trámite que le corresponda. Si se declara fundada cualquiera de las otras excepciones, se dará por fenecido el proceso y se mandará archivar definitivamente la causa. """
H682686,CODIGO DE COMERCIO,731,0,"Artículo 731.- Devolución de los conocimientos Entregado el cargamento se devolverán al capitán los conocimientos que firmó, o al menos el ejemplar bajo el cual se haga entrega, con el recibo de las mercaderías consignadas en el mismo. La morosidad del consignatario le hará responsable de los perjuicios que la dilación pueda ocasionar al capitán"
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,6,1,"Artículo 6.- A la identidad 6.1 El niño, niña y el adolescente tienen derecho a la identidad, lo que incluye el derecho a tener un nombre, a adquirir una nacionalidad y, en la medida de lo posible, a conocer a sus padres y llevar sus apellidos. Tienen también derecho al desarrollo integral de su personalidad. 6.2 Es obligación del Estado preservar la inscripción e identidad de los niños y adolescentes, sancionando a los responsables de su alteración, sustitución o privación ilegal, de conformidad con el Código Penal. 6.3 En caso de que se produjera dicha alteración, sustitución o privación, el Estado restablecerá la verdadera identidad mediante los mecanismos más idóneos. 6.4 Cuando un niño, niña o adolescente se encuentren involucrados como autores, partícipes o testigos de una infracción, falta o delito o sean víctimas de los mismos, no se publicará su identidad ni su imagen a través de los medios de comunicación. La prohibición se extiende al padre, madre, tutor/a o a las personas que vivan con él/ella. Los medios de comunicación tienen la obligación de garantizar la reserva de los datos personales y cualquier información que permita identificarlos, salvo que, en el caso de las niñas, niños y adolescentes, exista una autorización escrita de los padres o representantes legales, y siempre que no se atente contra su interés superior. » CONCORDANCIAS: R.G.G N° 195 (Directiva “Para la Inscripción del Nacimiento de Niños y Adolescentes sin nombre usuarios de los servicios de protección que brinda el INABIF) R.M. Nº 389-2004-MINSA (Precisan que la expedición del Certificado de Nacido Vivo es gratuita en todos los establecimientos de 	salud del país, públicos y privados) R.M.Nº 148-2012-MINSA (Aprueban Directiva Administrativa que establece procedimiento para el registro del Certificado de Nacido Vivo en todos los establecimientos de salud del país) PROCESOS CONSTITUCIONALES JURISPRUDENCIA DE LA CORTE SUPREMA DE JUSTICIA"
H682693,CODIGO DE PROCEDIMIENTOS PENALES,365,1,"Artículo 365.- Si la pena no ha sido aún ejecutada y uno de los Fiscales presenta el recurso de revisión, se suspenderá la ejecución mientras resuelva la Corte Suprema."
H682684,CODIGO CIVIL,2076,1,Artículo 2076.- La forma del matrimonio se rige por la ley del lugar de su celebración. Derechos y deberes de los cónyuges
H682697,CÓDIGO DE PROTECCIÓN Y DEFENSA DEL CONSUMIDOR,50,1,"Artículo 50.- Cláusulas abusivas de ineficacia absoluta Son cláusulas abusivas de ineficacia absoluta las siguientes: a. Las que excluyan o limiten la responsabilidad del proveedor o sus dependientes por dolo o culpa, o las que trasladen la responsabilidad al consumidor por los hechos u omisiones del proveedor. b. Las que faculten al proveedor a suspender o resolver unilateralmente un contrato, salvo disposición legal distinta o la aplicación de normas prudenciales debidamente sustentadas emitidas por la autoridad correspondiente. c. Las que faculten al proveedor a resolver un contrato sin comunicación previa o a poner fin a un contrato de duración indeterminada sin un plazo de antelación razonable, salvo disposición legal distinta o la aplicación de normas prudenciales debidamente sustentadas emitidas por la autoridad correspondiente. d. Las que establezcan a favor del proveedor la facultad unilateral de prorrogar o renovar el contrato. e. Las que excluyan o limiten los derechos legales reconocidos a los consumidores, como el derecho a efectuar pagos anticipados o prepagos, o a oponer la excepción de incumplimiento o a ejercer el derecho de retención, consignación, entre otros. f. Las que establezcan respecto del consumidor limitaciones a la facultad de oponer excepciones procesales, limitaciones a la presentación de pruebas, inversión a la carga de la prueba, entre otros derechos concernientes al debido proceso. g. Las que establezcan la renuncia del consumidor a formular denuncia por infracción a las normas del presente Código. h. Las que sean contrarias o violatorias a normas de orden público o de carácter imperativo."
H682686,CODIGO DE COMERCIO,250,1,Artículo 250.- Riesgos del comisionista Serán de cuenta del comisionista los riesgos del numerario que tenga en su poder por razón de la comisión.
H682697,CÓDIGO DE PROTECCIÓN Y DEFENSA DEL CONSUMIDOR,113,1,"Artículo 113.- Cálculo y rebaja del monto de la multa Para calcularse el monto de las multas a aplicarse, se utiliza el valor de la Unidad Impositiva Tributaria (UIT) vigente a la fecha de pago efectivo o en la fecha que se haga efectiva la cobranza coactiva. Las multas constituyen en su integridad recursos propios del Indecopi, sin perjuicio de lo establecido en el artículo 156. La multa aplicable es rebajada en un veinticinco por ciento (25%) cuando el infractor cancele el monto de la misma con anterioridad a la culminación del término para impugnar la resolución que puso fin a la instancia y en tanto no interponga recurso alguno contra dicha resolución."
H682690,CODIGO DE JUSTICIA MILITAR POLICIAL,43,1,"Artículo 43.- Revocación de la conversión. 1. Si el condenado no cumple, injustificadamente, con el pago de la multa, la conversión será revocada, previo apercibimiento judicial, debiendo ejecutarse la pena privativa de libertad fijada en la sentencia. 2. Revocada la conversión, la pena cumplida con anterioridad será descontada un día de multa por cada día de privación de libertad. 3. Si el condenado cometiese dentro del plazo de ejecución de la pena convertida según el artículo anterior un delito doloso sancionado en la ley con pena privativa de libertad no menor de tres años, la conversión quedará revocada automáticamente y así será declarada en la sentencia condenatoria. Efectuado el descuento correspondiente a la parte de pena convertida que hubiese sido ejecutada antes de la revocatoria, conforme con la equivalencia indicada en el numeral anterior, el condenado cumplirá la pena privativa de libertad que resta de la primera sentencia y la que le fuere impuesta por el nuevo delito."
H682678,CONSTITUCION POLITICA DEL PERU DE 1993,51,1,"Artículo 51.- La Constitución prevalece sobre toda norma legal; la ley, sobre las normas de inferior jerarquía, y así  sucesivamente. La publicidad es esencial para la vigencia de  toda norma del Estado. CONCORDANCIA NORMATIVA CONCORDANCIAS CON EL TLC PERÚ - ESTADOS UNIDOS DE NORTEAMÉRICA JURISPRUDENCIA DE LA CORTE SUPREMA DE JUSTICIA Nacionalidad"
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,217,1,Artículo 217.- Medidas.- El Juez podrá aplicar las medidas socio-educativas siguientes: a) Amonestación; b) Prestación de servicios a la comunidad; c) Libertad asistida; d) Libertad restringida; y e) Internación en establecimiento para tratamiento. PROCESOS CONSTITUCIONALES
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,120,0,"Artículo 120.- Registro Nacional de Adopciones.- La Oficina de Adopciones cuenta con un registro, en el que se inscribirán las adopciones realizadas a nivel nacional. En él deben constar, expresamente, los datos de los adoptantes: nombre, nacionalidad, domicilio, estado civil, institución extranjera que lo patrocina y los datos del niño o del adolescente ."
H682684,CODIGO CIVIL,1473,1,Artículo 1473.- Al celebrar el contrato puede convenirse que cualquiera de las partes se reserve la facultad de nombrar posteriormente a un tercero que asuma los derechos y las obligaciones derivadas de aquel acto. La reserva de nombramiento no procede en los casos en que no es admitida la representación o es indispensable la determinación de los contratantes. Plazo para nombramiento de tercero
H682683,CÓDIGO PROCESAL CONSTITUCIONAL,59,1,"Artículo 59.- Ejecución de Sentencia Sin perjuicio de lo establecido en el artículo 22 del presente Código, la sentencia firme que declara fundada la demanda debe ser cumplida dentro de los dos días siguientes de notificada. Tratándose de omisiones, este plazo puede ser duplicado. Si el obligado no cumpliera dentro del plazo establecido, el Juez se dirigirá al superior del responsable y lo requerirá para que lo haga cumplir y disponga la apertura del procedimiento administrativo contra quien incumplió, cuando corresponda y dentro del mismo plazo. Transcurridos dos días, el Juez ordenará se abra procedimiento administrativo contra el superior conforme al mandato, cuando corresponda, y adoptará directamente todas las medidas para el cabal cumplimiento del mismo. El Juez podrá sancionar por desobediencia al responsable y al superior hasta que cumplan su mandato, conforme a lo previsto por el artículo 22 de este Código, sin perjuicio de la responsabilidad penal del funcionario. En todo caso, el Juez establecerá los demás efectos del fallo para el caso concreto, y mantendrá su competencia hasta que esté completamente restablecido el derecho. Cuando el obligado a cumplir la sentencia sea un funcionario público el Juez puede expedir una sentencia ampliatoria que sustituya la omisión del funcionario y regule la situación injusta conforme al decisorio de la sentencia. Para efectos de una eventual impugnación, ambas sentencias se examinarán unitariamente. Cuando la sentencia firme contenga una prestación monetaria, el obligado que se encuentre en imposibilidad material de cumplir deberá manifestarlo al Juez quien puede concederle un plazo no mayor a cuatro meses, vencido el cual, serán de aplicación las medidas coercitivas señaladas en el presente artículo. PROCESOS CONSTITUCIONALES"
H682696,CODIGO TRIBUTARIO (TUO),4,1,"Artículo 4.- La defraudación tributaria será reprimida con pena privativa de libertad no menor de 8 (ocho) ni mayor de 12 (doce) años y con 730 (setecientos treinta) a 1460 (mil cuatrocientos sesenta) días-multa cuando: a) Se obtenga exoneraciones o inafectaciones, reintegros, saldos a favor, crédito fiscal, compensaciones, devoluciones, beneficios o incentivos tributarios, simulando la existencia de hechos que permitan gozar de los mismos. b) Se simule o provoque estados de insolvencia patrimonial que imposibiliten el cobro de tributos una vez iniciado el procedimiento de verificación y/o fiscalización."
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,198,0,"Artículo 198.- Responsabilidad de padres o tutores.- Los padres, tutores, apoderados o quienes ejerzan la custodia de los adolescentes que sean pasibles de las medidas a que se refieren los artículos anteriores serán responsables solidarios por los daños y perjuicios ocasionados."
H682684,CODIGO CIVIL,1135,1,"Artículo 1135.- Cuando el bien es inmueble y concurren diversos acreedores a quienes el mismo deudor se ha obligado a entregarlo, se prefiere al acreedor de buena fe cuyo título ha sido primeramente inscrito o, en defecto de inscripción, al acreedor cuyo título sea de fecha anterior. Se prefiere, en este último caso, el título que conste de documento de fecha cierta más antigua. JURISPRUDENCIA DE LA CORTE SUPREMA DE JUSTICIA PROCESOS CONSTITUCIONALES Concurrencia de acreedores de bien mueble"
H682696,CODIGO TRIBUTARIO (TUO),177,0,"Artículo 177.- INFRACCIONES RELACIONADAS CON LA OBLIGACIÓN DE PERMITIR EL CONTROL DE LA ADMINISTRACIÓN, INFORMAR Y COMPARECER ANTE LA MISMA Constituyen infracciones relacionadas con la obligación de permitir el control de la Administración, informar y comparecer ante la misma: 1. No exhibir los libros, registros, u otros documentos que ésta solicite."
H682689,CODIGO DE LOS NIÑOS Y ADOLESCENTES,182,0,"Artículo 182.- Regulación supletoria.- Todas las cuestiones vinculadas a los procesos en materias de contenido civil en las que intervengan niños y adolescentes, contempladas en el presente Código, se regirán supletoriamente por lo dispuesto en el Código Civil y en el Código Procesal Civil. PROCESOS CONSTITUCIONALES JURISPRUDENCIA DE LA CORTE SUPREMA DE JUSTICIA CAPÍTULO III ADOLESCENTE INFRACTOR DE LA LEY PENAL"
H682685,(TUO) CODIGO PROCESAL CIVIL,111,1,"Artículo  111.- Además de lo dispuesto en el Artículo 110, cuando el Juez considere que el Abogado actúa o ha actuado con temeridad o mala fe, remitirá copia de las actuaciones respectivas a la Presidencia de la Corte Superior, al Ministerio Público y al Colegio de Abogados correspondiente, para las sanciones a que pudiera haber lugar. PROCESOS CONSTITUCIONALES Temeridad o mala fe.-"
H682684,CODIGO CIVIL,882,1,"Artículo 882.- No se puede establecer contractualmente la prohibición de enajenar o gravar, salvo que la ley lo permita. Normas que rigen los predios rústicos"
